file_name,caption
Yr5WtQCGp1WI.wav,"Electronic beeps occur, concurrent with an adult male speaking"
YzNrRMTf3qkU.wav,"A man speaks followed by a tapping noise, and a man and child communicates followed by another man talking"
YFGc9Zt1MXng.wav,A child laughs loudly and a man shouts
YzNkyJTy27vM.wav,A man speaks as the wind blows followed by a motorboat traveling and the engine accelerates
YFGLzoiXAqEI.wav,A large bell rings
YFGAg5PGzfu8.wav,Young child crying and woman speaking
YzNasu_05xaI.wav,An infant crying followed by a woman giggling
Y90ysqz1zb0Q.wav,A vehicle is accelerating
Y90zLKk9MSdg.wav,Wind blowing while a helicopters' engine runs
Y90wcPsxr4H4.wav,A man speaking as music plays then suddenly two explosions
Y90q27wRwb9k.wav,Several motorcycles race with engines humming and wind blowing
Y90tI6IOUBUI.wav,"Some rumbling, then a melodious vehicle horn"
Y90lCkXCD-zo.wav,"Adult females are laughing, and thumping occurs"
Y90oU5rfJgdk.wav,"A wind blows strongly in a microphone, then a blasting, blowing sound"
YzBD1vgpLxtE.wav,Clinking of bells with goats bleating
YzB4kz0vEsTQ.wav,Turkeys gobbling as a duck quacks while a woman talks and a bird squawks in the background
Y912ulwC5d6M.wav,A baby crying and breathing
YHvTYMLSRBoY.wav,Loud wind noises with someone talking and laughing
YubIlCVO3pbk.wav,A man speaking as a ball bounces on a hard surface in the background with wind blowing into a microphone
YubH-QNZoYcU.wav,Beating drum getting faster than children voices and clapping then adult male voice
YtTmvQdMfLuI.wav,A man speaks and then wind blows and a woman speaks
Y2i65tU46rDA.wav,A woman is speaking loudly
Y9GBuJ_AvHOE.wav,Leaves blowing in the wind
YCB_L70p00mE.wav,A sustained and continuous spraying sound
Y3JAIdFFGTtQ.wav,Pots and pans rattle in the background
Y2i0vfBErDUo.wav,"A dog barks as another one whimpers, someone places an item down"
Y2i2RLHiezds.wav,A man delivers a speech
Y3JIEw_2vKiQ.wav,"Loud vibrations of a car idling and revving, it stops"
YKiHNFmpU5ZY.wav,A dog barking and growling
YKia_gYhJ7k0.wav,Clacking noises with a horn honking
Y3JGsZLRU-kc.wav,A water faucet is running then turned off
Y3JELvtiMAZM.wav,Vehicle running loudly with a clanking sound
Y3JDBtQgmQmA.wav,A male having a speech
YO9xYzACrBjA.wav,"An airplane propeller spins loudly, and then a person bangs on a window multiple times"
Y1hpQ2YaY3wo.wav,A man speaks and music plays
Y1hqGdxOZdhg.wav,Dogs are barking
Y1hclg1BK7Sg.wav,A truck engine idling with music in the background
Y1hdDxxnwD78.wav,Man speaking loudly
Y1hj7HqQH4AA.wav,A woman is speaking
Y1hoHYhaugRU.wav,Man speaking with crinkling sound in the background
Y1hWHlsVYhwo.wav,Boys are talking and a dog is barking
Y1hX8CqcKGsk.wav,A drill is in use
Y1hXKHVcN1SE.wav,Applause followed by speech
Y1hXLW_zsmZg.wav,Bell ringing continuously
Y9G89QPJ-d1k.wav,Heavy wind and footsteps
YORl0KaeGVzk.wav,"A young child cries, and adult female speaks, and the child continues to sob and speak"
YsGEWDm1-RdY.wav,A toilet flushes and a door opens
Y9GItwgXOOYc.wav,Clanking followed by a man speaking and a bang
YORg-1Jn7dY4.wav,Bells ringing loudly
Y9GNe9_gjj6g.wav,A buzzing followed by a bee flying
Yls12kzqkX0s.wav,Birds chirping and insects buzzing while wind blows in a microphone
Yp4kT-YyyU90.wav,Man speaking and a motor running
YDked9VwV5gw.wav,A woman speaking continuously
YlsMJF_pH7DI.wav,A machine works away
YygKEl01lp8s.wav,A man speeches and then the toilet is flushed
YkEfFvQlA5n8.wav,"A large volume of water splashes, six clicks occur, an adult female laugh, and birds chirp in the background"
YK2VEwu7vG8k.wav,An infant cries with low talking and fan noise in the background
Y6zzDOFmpHRY.wav,"Water is splashing and gurgling, and an adult male begins to speak"
YK2aCJSsrT9k.wav,"Static crackles, a person speaks in a distorted way, and water flows"
YK2i5ODkwdpg.wav,A young male speaks followed by paper rustling sounds as music plays in the background
YmvbjcYC2TaY.wav,Someone talking and a cat hissing and screeching
YmvmeuVOhAR4.wav,"Birds chirp in the distance as pigeons coo in the foreground, and then a bird flaps its wings nearby"
YmvmLUf3f7ZE.wav,Motor along with gurgling
Y10Wz3WLOowg.wav,A woman sneezing and sniffling and complaining
Y10XJ787bm2Q.wav,"The motor of a boat with the sound of waves, followed by calm and still water"
Y10R2yQUbKzc.wav,Large vehicle engine and woman's faint speech
Y10SZFHfWSz4.wav,"Roaring is present, an emergency vehicle siren sounds, and then machine gun fire and more roaring"
Y10Vv0X2_n6Q.wav,A roar of a large vehicle as it approaches while a person screams something as the vehicle speeds away
Y10ILs3Dvgds.wav,Someone is talking while someone is snoring
Y10IhJop-JE4.wav,Power tools run
Y10MRxp2q8R4.wav,Female speaker giving a speech
Y10OItSnDWd0.wav,A man is talking and a whoosh is heard
YweLUPbinxPo.wav,Two women talking and laughing followed by a door banging softly as a door creaks repeatedly
YHKOyrFuHsnI.wav,Water streaming and dripping on a surface with vehicles passing by in the background
YHKhGst2jNf8.wav,A man speaking as a bird tweets and a chicken clucks while water splashes and wind blows into a microphone
YHKgby13GaZM.wav,Humming of a loud engine of a hovering helicopter
YbaVWqtuSAno.wav,A desk bell is rung and echoes
YbaWqKKc3RVU.wav,Uproarious laughter is coming from a few women
Y6uMJRQ0UrGo.wav,An engine runs and a man speaks
Y6uGzPWpYqW8.wav,A bird chirps in a hypnotic manner
Y6uDv3CFjq2A.wav,Ongoing stream running with faint children noises
Y6uCq9iyudI4.wav,A young man is speaking as a sink is filling up
Y6uRL_wlWIxI.wav,Birds chirping with a light banging in the background
Y6uOmaZT3PRQ.wav,Clicking on a computer keyboard
Y6uN36JJR2Eg.wav,A man speaking over a loud speaker and a helicopter flying by
Y6uXUy9BOOus.wav,Beeping of electronics
Y6uSoEE2rS9o.wav,Hissing loudly and a man speaking
Yo7Nra5Cw_jQ.wav,A telephone bell rings
YoFsStsueMZc.wav,"Multiple fire truck sirens going off continuously, then the engine of a car zooms past"
YYqMJAzkRZZ8.wav,A train revving up and horn honking
Yo6uZQIMPhWE.wav,Numerous number of frogs croaking
Yo7-MJ5pyWDs.wav,A flock of pigeons cooing as a bird chirps in the background followed by bird wings flapping
Yo7-bm4FbUUU.wav,Someone talks with voice on fast forward effect followed by a door opening
YKxWd4bh2zk4.wav,An objects are rasped
YbMnJl__M898.wav,An engine hums along with traffic noise in the background and a few words are spoken on a microphone
YKxa7pvwyJPc.wav,A bell chiming loudly three times
YKxZ-Uqn39Uw.wav,Sink running and water dripping with male voice
YFsPM3qqt0yQ.wav,An engine accelerating followed by brief silence
YKxkxGmAPy0I.wav,"A person speaks, pauses, and then speaks again"
YKxjlxY0_hx8.wav,A motorcycle moves and a man shortly laughs
YKxpklHRC7Lg.wav,"A car accelerates loudly several times, followed by footsteps"
YFrzncwi8Loc.wav,"Bubbling water, along with the voice of a woman; then a drum beat kicks in"
Y6ps8Q2EyWQk.wav,A man speaking with leaves rustling and bugs chirping
Y6pmMNLLcU9Q.wav,A large motor idles with some hydraulic hissing
Yq6pAgnS9BoU.wav,A kid speaking followed by an insect buzzing
YEGhjsAOjfzU.wav,A man talks followed by a machine working
Y6pYQ0zQTHUc.wav,A man speaking with people clapping
Y6pTTmdHTaTg.wav,A distant humming with rustling
Yq6WyuwZE3Lg.wav,A truck engine revving then idling
Y6pY_gFJiSSg.wav,Wood scraping and a man speaking
Y6pfYx5e-RvQ.wav,The lady is giving a speech
Y6pfN49qA3NM.wav,A man speaks echoing in a microphone
Y6pjIVseNWAI.wav,Water splashed in a faucet as a man speaks
Y6pgkg0HLR7k.wav,And adult and a child have a conversation and laugh together
Yo-yXf9uRP4s.wav,A man speaking as plastic crinkles and crumples
YJESA2AMiXkw.wav,Multiple pigeons cooing
YJEZWQ17TXhU.wav,Water trickles gently and slowly stops
YJEXQ3c1Oze8.wav,A man talks followed by several people cheering
YJEWFBbwfwn8.wav,A man shouting followed by a group of people laughing then another man talking in the background
YlQPxJ3M0Ves.wav,A baby is crying and then a man and woman are laughing.
YW1QhUu3Jnp0.wav,A helicopter flying
YlQ6zTOCg1gw.wav,"Someone types on a keyboard super fast, slowing down just once"
YlQ57gZs9b1E.wav,A child speaks as vehicles pass by
YHXI60nu_tII.wav,People talks nearby as bees buzz loudly and rapidly
Ywe8NP0EKyZQ.wav,A loud hammering and whirring sound
Yp-mInDiyaKY.wav,Dogs barking as a group of women are talking followed by whistling
YtK32_x_c3Tk.wav,A machine works while a man talks followed by some material being rubbed
Y9jDfLBPWwZM.wav,Vehicle drives by quickly followed by a man speaking
YcnzMT0VuMcQ.wav,A kid screams over and over and then another kid snorts like a pig
YcnWssIAfp04.wav,A man speaks then removes something from a plate putting it into a frying pan
Yco6-lH4EO7Y.wav,A man speaks in Russian while an insects buzz
Yco-rErLcFzg.wav,A man speaks with some distant splashing and quacking ducks
Y2DmtgJv97-U.wav,A dog barks and whimpers
Y2DmbPAlalPI.wav,A horse clip-clops with other mild background noise
Y2DqQmKrybrw.wav,A man speaks quickly and burps multiple times
Y2Df2DRLYFgA.wav,An adult female is speaking
Y2DeWsERzaSY.wav,A baby is belling laughing
Y2DmGSOsX-2k.wav,A motor roars and waves crash
Y2DfZ21h3rM4.wav,A cat is meowing
Y2DwotmImTsI.wav,Waves crash against the shore
Y2DvhMDU3m-8.wav,A man talking about and demonstrating the use of power tool
Y45FElpwPRnc.wav,A person speaking with some rubbing
Y45CwJDMcXCo.wav,"Low rumblings of an engine, people speak"
Y457p8RcVeeM.wav,Factory noise of production sprayer
Y450DA4AZG6U.wav,A man giving a speech to a laughing crowd
Y45-S9dHZlTI.wav,A clanking followed by a saw beginning
Y45-MIg6Ief4.wav,Constant muffled ticking
Y45C4_nH5mdY.wav,"A ring, people speak and cheer"
Y45ALOD20Dh0.wav,"Cheering and screaming intensifies, followed by a man speaking"
Y458hvFTiS4A.wav,Rapid gunshots from an automatic gun
YLQgskz5H3nM.wav,A vehicle engine is idling
YLQgdDtDCtgM.wav,Two girls talk really fast then very slow
YNUqsl-em2FQ.wav,"Children speak in the distance, followed by water gurgling nearby"
YLQoteZaWcPE.wav,A woman is speaking as water drips from a faucet and gurgles
YujXLco-8ivM.wav,A motorcycle small engine revs from far away something crashes and people laugh
YujbhceAPKnM.wav,Women laugh and someone hiccups
Yt6LuU4b26k4.wav,Horses snorting and neighing as two men talk in the distance while the paper is crinkling
YnccXNavFApo.wav,Some pigeons coo and flap wings
YplWKyfP7tXc.wav,Humming followed by a dog barking
Yib3gLv8yhlU.wav,Water trickling as female voices laughing
YplrVO_25h50.wav,A tool is softly buzzing while a man speaks
YplguiXCbQHg.wav,Cats meow nearby multiple times
YplwnNOcduUg.wav,Clanking and tapping
YpCfGoyPMW-k.wav,"A man speaks, another man speaks with natural outside noise in the background"
YpChZKBDEsZk.wav,Clicking and vibrations with mechanical humming
YpCpWuhqlI6A.wav,A stream is flowing concurrently with nature noises
YZ13Q8QmxQ70.wav,Footsteps and rustling followed by a scream and a light bang
YpD741EDWwDM.wav,An infant crying with a man speaking intermittley and some laughter
YZ0VrnxmFr9Y.wav,"An adult talks, and then children talk and laugh as a pig oinks nearby"
YZ0ZZrm77SMU.wav,A few people talking with vehicle noise in the background followed by cheering and laughing
YZ0VcxU8iNKQ.wav,"A person is snoring, while another person laughs"
YfwZPp-UHHAo.wav,Someone sprays a surface
YNUiRY0VnNMs.wav,Toilet water gently swishing
Y4gwTPpO4WK8.wav,Water splashes followed by a man speaking then tapping
Y4gyuJnj9iWw.wav,"Water is running and splashing, and an adult male speaks"
Y3ju9A5iJbo8.wav,"An adult female sneezes and sniffs, and an electronic device is playing in the background"
Y4gr2Se5WKP4.wav,A woman gives a speech
Y4gs_o5Zb2oM.wav,"A crashing roar occurs, the wind is blowing, then motor vehicle engines are running"
Y4gvgHrDe5ZU.wav,A motorcycle is being started and revved
Y4gwCtiZKejk.wav,Steam hissing from a machine
Y4gkalNm_rFY.wav,A man is speaking and a small motor is humming
Y4glaMWF-wyU.wav,A woman is speaking and traffic is nearby
Y4gpH3oMHTJA.wav,"A tool motor is running, people are speaking, with an adult female in the foreground, and rhythmic clacking occurs"
Y4gq5IKSASSQ.wav,"A remote control car, and a dog barking"
YfBBJ1yPjphI.wav,A sewing machine runs and a woman talks
YdtLram2pV7A.wav,A goat bleats while birds tweet and people talk
YfBBKtMojF7s.wav,"A file rubs against an object nearby, followed by a man speaking"
YdtGpAmOnZR8.wav,A car drives consistently
YfAvlH8nziFc.wav,A man speaks followed by a horn honking and more talking from the same man
YY4lMAdRSxOk.wav,Wind blowing with hissing and people speaking in the distance
YmCnMHgAi1zI.wav,Ringing of bells with some rustling
Ydt2bD1WDfl0.wav,A woman speaks with several beeps
YrDW_fZX3ZMk.wav,A machine works nearby
Yh459JUkX3_k.wav,A race car squeals tires and accelerates
YfBRUzIAKgj0.wav,Digital beeping with a woman speaking over the phone
YbGDm-DYuk2A.wav,A man talking followed by a child talking in the distance as footsteps walk on gravel and birds chirp in the background
YmcrxCZ6kmU0.wav,Multiple claps occur then a man speaks
YjuSFBjmcSS0.wav,A man talks while motorcycle engines work in idle
YjuL2OqnMOtA.wav,Pigeons vocalize and flap wings
YbGNAE6mVoD8.wav,Grease sizzles as a condiment is shaken then put down
YfBDhEkpKTe4.wav,Someone coughs then cries before speaking
YbGazZPvrAfQ.wav,Deep laughing followed by a cat meowing and a man speaking
YfBIHz2HGUWw.wav,Insect buzzing several times
Y4Zlz0fKY_4E.wav,Water flowing with breathing gurgling sound
Y4ZojMNkAmnE.wav,"Birds are chirping, water is splashing, animals are bleating, and tapping occurs"
Y4Zcfo6EtDww.wav,Cat meowing and people are talking
Y4ZcrAHlSOks.wav,A car accelerates and then decelerates and accelerates again
Y4ZU2-1Kku-0.wav,A woman giving a speech
Y4Za_oC4a438.wav,Footsteps and then a door is slammed
Y4ZibpJMpAGk.wav,"Thunder rumbling, rain drops, a beeping noise, and then a piano"
Y4ZlRt0UHWb8.wav,Low static and loud snoring followed by man speaking lightly
Y4ZdX1Hl6mhs.wav,A dog and a man are howling together
Y4ZgsqljQJa4.wav,A person is typing on a keyboard very quickly
Y5ZQOxkKOS4Y.wav,"The wind is blowing, insects are chirping, and rustling is present"
Y5ZQPtmGX8v8.wav,A couple of sheep bleating and a man talking
Y5ZQCdVfdGig.wav,A woman talking with sizzling and frying sounds in the background
Y1LY5-RLywME.wav,Bird chirping in quiet background
Y5ZRTs1ADSB0.wav,A powerful engine idles
Y5ZRdc9DgtBA.wav,A cat meowing then a man speaks
Y1LUo-Sz60aI.wav,Lots of static with a muffled female voice in the background
Y1LU--8_VFeA.wav,"A car speeds up, wind rushes by"
Y1LXNab4QZa8.wav,A man speaking
Y1LXBrN5lJaI.wav,A car starting outside
Y1LQQS5NIPFI.wav,Door sound with woman chuckling
Y1LQBKRQtQHg.wav,A baby starts with a faint cry and its get louder
Y1LSmPtw0dZE.wav,A sheep lets out two deep bleats
Y1LR4O0oe-NU.wav,A man speaking and ticking
YtVNREdFsylY.wav,Two young girls speaking on a microphone followed by a crowd of people applauding and cheering
YTKuN17F4Mx8.wav,A loud whoosh is followed by silence
Y6AhDat_-Zdw.wav,A high frequency vibration suddenly becomes lower frequency as it fade away in the distance
Y6AgA_HoFiEU.wav,A man speaks as scraping is heard
Y6ATurT-AdAc.wav,Baby is crying loudly while a woman is laughing and verbalizing something
Y6AT29qrNRdA.wav,A small motor is humming
Y6AcL47SDN58.wav,Bell ringing and a low ticking
Y6AaA0ww6Rc0.wav,"Adult males are speaking, the wind is blowing, and water is splashing"
Y6AO8_kTvsaM.wav,"A dog is growling, a bird calls, and an adult male speaks"
Y6AMsLkMRNGY.wav,A woman sneezing loudly
Y6AOS-Ny7JdU.wav,An airplane engine running and people talking
YqpV8DLPsrxM.wav,Traffic and car horns are in the background while an emergency vehicle blasts a series of sirens followed by wind and travel noise
YqpetEQ3taLY.wav,Two male voices talking
YVf-XWmYa8k0.wav,A woman sings and a dog whines and pants
YOtA_FyCE9Pc.wav,An animal snores mildly
Y7D9TVczy6rw.wav,A man talking gibberish and faint audio of a woman talking and the trotting of an animal like a horse in the background
Y7DC40Qhq2Ro.wav,A female is vocalizing sharp inhaling laughter
Y7D9GGT2XPNo.wav,An automobile is idling then speeds up a little at the end
Y7D28hhaU9RU.wav,A woman and man are having a conversation then a dog starts barking loudly
Y7D5NBjoyY5w.wav,Water is splashing lightly as a child are screaming in the background
Y7CyugpFwWr4.wav,An engine idles and revs with people talking in the distance
Y7D1GMWfKRRc.wav,Wind is blowing hard and a man is speaking over the wind
Y7Cv7C_6KxEs.wav,Water is gurgling and intermittent hissing is occurring
Y7CyP_SLbBTE.wav,A clock is chiming in a high pitch and then an older man speaks
YYIdwyX9GX80.wav,Typing on keyboard male speaking
YamjvwKR4SFA.wav,A man laughs and a baby cries with sounds of other people talking in the background
YW1r90vhczHM.wav,Vibrations as a young girl cries and speaks and a woman speaks
Y7pbmjwgR7ec.wav,"A man drills, then speaks and blows"
Y7pabsgabzQU.wav,A loud vehicle engine
YOtAFOp2OC2Q.wav,A man speaking over an intercom as wind lightly blows into a microphone
Y7pVFm2NULIY.wav,A man delivering a speech followed by claps and another man speaking
Y7pUe_uJ4zlI.wav,Large engine sound with several gunshots
Y7p_ybbzYjQw.wav,A large crowd applauds and screams in unison
